family,seed,audit_id,dataset_index,target,resolved,certification_pass,quadrature_order,numerical_tolerance,nested_quadrature_error,endpoint_change,R,D,H,chi,R_over_s,D_over_s,H_over_s,max_abs_transfer_entry,pot_conservation_error,bshap_reconstruction_error,ig_reconstruction_error,bshap_completeness_error,ig_completeness_error,margin_gap_error,interior_mobius_reconstruction_error
additive,20260840,29,13936,1.286,True,True,32,3.250886749983377e-08,1.3072876114961218e-14,1.1503799739186498,2.7342711428346433e-14,1.0066352513453985e-15,2.6336076177001036e-14,,8.410847110711022e-15,3.0964943683459466e-16,8.101197673876428e-15,7.771561172376096e-16,8.881784197001252e-16,1.1102230246251565e-15,0.0,4.440892098500626e-16,1.1102230246251565e-15,1.158861366656354e-15,4.440892098500626e-16
additive,20260840,30,243,1.375,True,True,32,3.250886749983377e-08,8.326672684688674e-17,0.5212371554916102,3.646735691198444e-14,4.806670934292307e-16,3.598668981855521e-14,,1.1217664507128989e-14,1.4785722493460854e-16,1.1069807282194381e-14,3.885780586188048e-16,1.7763568394002505e-15,1.1102230246251565e-15,0.0,1.9984014443252818e-15,5.551115123125783e-16,1.4155343563970746e-15,4.440892098500626e-16
additive,20260840,31,12361,1.375,True,True,32,3.250886749983377e-08,4.9729914630702865e-11,-0.408918269641086,5.611310027742178e-14,1.4786617697466687e-15,5.463443850767511e-14,,1.726085975702128e-14,4.548487485004605e-16,1.680601100852082e-14,1.1102230246251565e-15,2.886579864025407e-15,1.7763568394002505e-15,0.0,3.885780586188048e-16,1.7208456881689926e-15,1.5667361587984055e-15,4.440892098500626e-16
additive,20260840,32,6134,1.385,True,True,32,3.250886749983377e-08,6.661338147750939e-16,-0.07708186952435314,4.774045742061972e-14,7.058589823749628e-16,4.7034598438244754e-14,,1.4685364668844226e-14,2.171281366164392e-16,1.4468236532227785e-14,6.661338147750939e-16,3.1086244689504383e-15,1.5543122344752192e-15,0.0,7.771561172376096e-16,3.885780586188048e-16,1.3362327117809923e-15,4.440892098500626e-16
additive,20260840,33,1951,1.426,True,True,32,3.250886749983377e-08,3.469446951953614e-18,-0.46435548632980006,2.970713952610282e-14,5.072166231996567e-16,2.919992290290316e-14,,9.138165002596514e-15,1.5602408272212198e-16,8.98214091987439e-15,4.163336342344337e-16,1.5543122344752192e-15,2.498001805406602e-16,0.0,2.7755575615628914e-16,5.551115123125783e-16,2.540296015868513e-16,4.440892098500626e-16
additive,20260840,34,10023,1.444,True,True,32,3.250886749983377e-08,1.1102230246251565e-16,-0.5817854094749182,9.095198552633299e-14,6.718212295999043e-16,9.028016429673309e-14,,2.79775927373656e-14,2.0665783869688462e-16,2.7770934898668715e-14,8.881784197001252e-16,6.217248937900877e-15,1.5543122344752192e-15,0.0,1.3322676295501878e-15,2.220446049250313e-16,1.816536339339066e-15,4.440892098500626e-16
additive,20260840,35,9457,1.458,True,True,32,3.250886749983377e-08,4.440892098500626e-16,-0.013948356372814885,3.9603736956550506e-14,4.930910177524171e-16,3.911064593879809e-14,,1.218244128521334e-14,1.5167892814320228e-16,1.2030762357070136e-14,6.661338147750939e-16,1.9984014443252818e-15,1.5543122344752192e-15,0.0,4.440892098500626e-16,2.220446049250313e-16,1.3182576723346799e-15,4.440892098500626e-16
additive,20260840,36,2358,1.487,True,True,32,3.250886749983377e-08,5.551115123125783e-17,0.13254264607326105,2.603472992745992e-14,2.8522158180251033e-16,2.574950834565741e-14,,8.008501042859473e-15,8.773654812920467e-17,7.92076449473027e-15,3.0531133177191805e-16,1.7763568394002505e-15,2.220446049250313e-16,0.0,7.216449660063518e-16,6.106226635438361e-16,2.0962068060184508e-16,4.440892098500626e-16
additive,20260840,37,15340,1.516,True,True,32,3.250886749983377e-08,1.9023671526952057e-10,-0.006947370622144788,3.745789756929435e-14,9.369188574358982e-16,3.6520978711858456e-14,,1.1522363111998868e-14,2.8820408998888967e-16,1.1234159022009979e-14,1.3322676295501878e-15,1.5543122344752192e-15,2.220446049250313e-15,0.0,3.6637359812630166e-15,9.43689570931383e-16,2.1310995296495268e-15,4.440892098500626e-16
additive,20260840,38,7011,1.556,True,True,32,3.250886749983377e-08,1.1102230246251565e-15,0.056221042433460156,3.8469227803261674e-14,5.568297146125935e-16,3.791239808864908e-14,,1.1833456764822207e-14,1.7128548529580146e-16,1.1662171279526405e-14,4.440892098500626e-16,2.220446049250313e-15,1.2212453270876722e-15,0.0,2.220446049250313e-16,5.551115123125783e-17,1.533958145690425e-15,4.440892098500626e-16
additive,20260840,39,4943,1.563,True,True,32,3.250886749983377e-08,2.220446049250313e-16,0.45635521923257194,4.2538889077903264e-14,4.765037570868862e-16,4.2062385320816376e-14,,1.3085318668243604e-14,1.4657654779555849e-16,1.2938742120448045e-14,2.498001805406602e-16,1.5543122344752192e-15,1.7763568394002505e-15,0.0,1.2212453270876722e-15,5.551115123125783e-17,1.709479119107354e-15,4.440892098500626e-16
