family,seed,audit_id,official_test_index,true_class_id,output_scale_s,resolved,certification_pass,quadrature_order,numerical_tolerance,nested_quadrature_error,endpoint_change,R,D,H,chi,R_over_s,D_over_s,H_over_s,max_abs_transfer_entry,pot_conservation_error,bshap_reconstruction_error,ig_reconstruction_error,bshap_completeness_error,ig_completeness_error,margin_gap_error,interior_mobius_reconstruction_error,pot_order1_L1_over_s,pot_order1_max_abs_over_s,pot_order2_L1_over_s,pot_order2_max_abs_over_s,pot_order3_L1_over_s,pot_order3_max_abs_over_s,pot_order4_L1_over_s,pot_order4_max_abs_over_s,pot_order5_L1_over_s,pot_order5_max_abs_over_s,pot_order6_L1_over_s,pot_order6_max_abs_over_s,pot_order7_L1_over_s,pot_order7_max_abs_over_s,pot_order8_L1_over_s,pot_order8_max_abs_over_s,max_abs_pot_order_ge2_over_s,max_abs_pot_order_ge3_over_s
quadratic,20260922,95,4442,9,21.900210453733774,True,True,32,2.1900210453733774e-07,7.105427357601002e-15,20.96440211290515,4.497109860427765e-13,3.80917189325372e-15,4.459018141495228e-13,,2.0534550889035183e-14,1.7393311819084792e-16,2.0360617770844335e-14,6.161737786669619e-15,1.62231339473351e-14,1.7763568394002505e-15,1.7763568394002505e-15,0.0,3.552713678800501e-15,1.0356794786860378e-15,3.552713678800501e-15,0.4066508784963355,0.1684547682119996,0.837000935767445,0.23522205905560545,4.5016829767453505e-15,4.0555702493201357e-16,7.441971407502448e-15,5.475019836582184e-16,9.24670016844991e-15,5.06946281165017e-16,6.28613388644621e-15,6.083355373980204e-16,1.9669515709202657e-15,5.880576861514197e-16,3.041677686990102e-16,3.041677686990102e-16,0.23522205905560545,6.083355373980204e-16
quadratic,20260922,96,4850,9,21.900210453733774,True,True,32,2.1900210453733774e-07,8.43769498715119e-15,15.017266891950378,4.511244552521784e-13,3.2944546561674598e-15,4.478300005960109e-13,,2.0599092241840354e-14,1.5043027386094307e-16,2.044866196797941e-14,5.625129991434126e-15,1.1435297153639112e-14,8.881784197001252e-16,2.220446049250313e-16,3.552713678800501e-15,0.0,1.5619780601214392e-15,1.3322676295501878e-15,0.5127956697162178,0.200594849764209,0.897578524003728,0.09919079248457957,4.319182315525944e-15,3.244456199456109e-16,7.279748597529644e-15,4.0555702493201357e-16,7.634610994345156e-15,4.2583487617861427e-16,4.025153472450235e-15,4.156959505553139e-16,1.5309777691183512e-15,4.156959505553139e-16,7.097247936310237e-17,7.097247936310237e-17,0.09919079248457957,4.2583487617861427e-16
quadratic,20260922,97,6965,9,21.900210453733774,True,True,32,2.1900210453733774e-07,7.327471962526033e-15,15.634048258461497,4.312497449090881e-13,2.6515826571464186e-15,4.285981622519417e-13,,1.969157994258289e-14,1.2107567015157837e-16,1.957050427243131e-14,4.6312160455792245e-15,1.1372847108503947e-14,3.3306690738754696e-16,3.3306690738754696e-16,1.7763568394002505e-15,1.7763568394002505e-15,2.5799468381765924e-16,1.7763568394002505e-15,0.42330586081996147,0.12323673349939675,0.8206384991793426,0.11949842552193991,4.897101076054064e-15,2.6361206620580883e-16,6.590301655145221e-15,2.4333421495920813e-16,5.292519175362777e-15,3.650013224388122e-16,3.102511240729904e-15,4.663905786718156e-16,2.2204247115027743e-15,5.37363058034918e-16,2.6361206620580883e-16,2.6361206620580883e-16,0.11949842552193991,5.37363058034918e-16
quadratic,20260922,98,9272,9,21.900210453733774,True,True,32,2.1900210453733774e-07,1.3322676295501878e-14,16.47808095231408,6.34422144448384e-13,2.4148011632635557e-15,6.320073432851205e-13,,2.896876930880001e-14,1.1026383369077879e-16,2.885850547510923e-14,7.827072323607354e-15,1.7583157152500917e-14,3.552713678800501e-15,8.881784197001252e-16,7.105427357601002e-15,0.0,2.9743403507338778e-15,3.552713678800501e-15,0.7985347298142602,0.3341394764838631,1.0106793639263028,0.1602164539642579,5.282380249739477e-15,3.8527917368541287e-16,9.56100686277222e-15,5.272241324116177e-16,8.942532399750899e-15,4.2583487617861427e-16,5.454741985335583e-15,5.880576861514197e-16,2.0176461990367676e-15,5.06946281165017e-16,1.825006612194061e-16,1.825006612194061e-16,0.1602164539642579,5.880576861514197e-16
quadratic,20260922,99,9528,9,21.900210453733774,True,True,32,2.1900210453733774e-07,2.5757174171303632e-14,27.964244401956066,7.357814093450224e-13,3.771387963829344e-15,7.320100213811931e-13,,3.359700176851857e-14,1.7220784118932332e-16,3.342479392732924e-14,2.225997164373439e-14,1.6073947728401095e-14,5.329070518200751e-15,6.591949208711867e-17,7.105427357601002e-15,7.105427357601002e-15,2.2104011742656166e-15,3.552713678800501e-15,0.6936192155727734,0.2930028824885088,1.2658534838458455,0.35108962303068775,4.633489009848255e-15,4.0555702493201357e-16,8.232807606119875e-15,5.272241324116177e-16,8.212529754873274e-15,7.705583473708257e-16,5.120157439766671e-15,7.908361986174264e-16,2.9909830588736003e-15,9.327811573436311e-16,1.2775046285358427e-15,1.2775046285358427e-15,0.35108962303068775,1.2775046285358427e-15
quadratic,20260923,0,280,0,19.550580663079437,True,True,32,1.9550580663079437e-07,7.549516567451064e-15,10.196196414134878,3.129656421584941e-13,2.1996293675385906e-15,3.107660127909555e-13,,1.6007997284168565e-14,1.1250966942851528e-16,1.589548761474005e-14,7.93809462606987e-15,2.4917568008930857e-14,2.220446049250313e-16,2.220446049250313e-16,0.0,3.552713678800501e-15,2.8072782194093124e-16,1.7763568394002505e-15,0.3847493744580498,0.11953232322613773,0.45113524125360077,0.04640818717917964,3.4640201060640683e-15,2.0443397347263352e-16,5.815010800999354e-15,2.9529351723824843e-16,5.917227787735671e-15,3.8615306100386333e-16,4.701981389870571e-15,3.975105039745652e-16,2.4418502387009003e-15,7.041614641835155e-16,8.858805517147453e-16,8.858805517147453e-16,0.04640818717917964,8.858805517147453e-16
quadratic,20260923,1,1403,0,19.550580663079437,True,True,32,1.9550580663079437e-07,6.661338147750939e-15,12.887759010841666,3.6442104294527e-13,2.341761044336958e-15,3.620792819009331e-13,,1.863990892267798e-14,1.1977961599674063e-16,1.8520129306681243e-14,4.496403249731884e-15,1.7361112547575885e-14,8.881784197001252e-16,4.440892098500626e-16,3.552713678800501e-15,3.552713678800501e-15,6.032211767130012e-16,1.7763568394002505e-15,0.47864750983377374,0.2059124902492278,0.5198681199706984,0.06530983090183148,4.224968785101093e-15,2.49863745355441e-16,5.7922959150579495e-15,4.542977188280745e-16,7.143831628571472e-15,4.542977188280745e-16,4.895057920372502e-15,4.770126047694782e-16,2.1806290503747577e-15,6.814465782421117e-16,5.678721485350931e-16,5.678721485350931e-16,0.06530983090183148,6.814465782421117e-16
quadratic,20260923,2,1512,0,19.550580663079437,True,True,32,1.9550580663079437e-07,5.329070518200751e-15,7.125672995699727,2.510384592001644e-13,1.5235498048345651e-15,2.4951490939532986e-13,,1.2840460522701581e-14,7.792862171668045e-17,1.2762531900984902e-14,3.1086244689504383e-15,1.7850304567801345e-14,6.661338147750939e-16,5.551115123125783e-17,1.7763568394002505e-15,8.881784197001252e-16,5.0541581501983295e-16,1.3322676295501878e-15,0.2190941504318336,0.06871786057922406,0.28206509923788237,0.03831396155479741,2.5213523394958136e-15,1.3628931564842236e-16,4.418045315603024e-15,1.7036164456052793e-16,4.770126047694782e-15,2.1579141644333538e-16,4.372615543720217e-15,4.656551617987764e-16,2.816645856734062e-15,6.019444774471987e-16,1.0448847533045713e-15,1.0448847533045713e-15,0.03831396155479741,1.0448847533045713e-15
quadratic,20260923,3,3341,0,19.550580663079437,True,True,32,1.9550580663079437e-07,7.105427357601002e-15,12.766957768442504,4.532699942896184e-13,2.8565443661270673e-15,4.5041344992349137e-13,,2.3184477336041604e-14,1.4611046164585525e-16,2.303836687439575e-14,6.9151034105224035e-15,1.4377388168895777e-14,6.661338147750939e-16,8.881784197001252e-16,5.329070518200751e-15,5.329070518200751e-15,9.198990775465597e-16,1.7763568394002505e-15,0.6383869802078433,0.21873445105155861,0.6498123816344364,0.06758391801959633,5.2244237665228564e-15,3.4072328912105586e-16,8.336363140495167e-15,3.634381750624596e-16,9.313103235975527e-15,5.905870344764969e-16,7.700346334135862e-15,6.360168063593043e-16,2.952935172382484e-15,7.268763501249192e-16,9.08595437656149e-17,9.08595437656149e-17,0.06758391801959633,7.268763501249192e-16
quadratic,20260923,4,4116,0,19.550580663079437,True,True,32,1.9550580663079437e-07,2.4424906541753444e-15,7.223295234749788,2.1825104554306138e-13,1.291063816701747e-15,2.1695998172635963e-13,,1.1163404775757917e-14,6.603710851104664e-17,1.1097367667246871e-14,3.524958103184872e-15,7.98666688339722e-15,4.440892098500626e-16,6.938893903907228e-17,1.7763568394002505e-15,1.7763568394002505e-15,4.855904038658111e-16,1.7763568394002505e-15,0.23134941251358618,0.06235375617331349,0.32051232721173084,0.03777732123780636,2.5156736180104627e-15,1.3628931564842236e-16,4.338543214808112e-15,1.817190875312298e-16,4.968881299682065e-15,2.9529351723824843e-16,2.634926769202832e-15,3.4072328912105586e-16,6.530529708153571e-16,1.4764675861912421e-16,1.1357442970701863e-17,1.1357442970701863e-17,0.03777732123780636,3.4072328912105586e-16
quadratic,20260923,5,5544,0,19.550580663079437,True,True,32,1.9550580663079437e-07,6.217248937900877e-15,15.981239316338613,4.0044171682277847e-13,4.2808349457838316e-15,3.9616088187699463e-13,,2.048234391211705e-14,2.1896203593932292e-16,2.026338187617773e-14,9.325873406851315e-15,1.2434497875801753e-14,1.7763568394002505e-15,4.440892098500626e-16,3.552713678800501e-15,1.7763568394002505e-15,1.472367201705266e-15,1.7763568394002505e-15,0.5421059204608095,0.2121936710623901,0.7233742073382434,0.07583664363731268,3.4185903341812607e-15,2.2714885941403724e-16,6.610031808948484e-15,3.066509602089503e-16,7.80256332087218e-15,4.542977188280745e-16,4.7474111617533784e-15,4.3158283288667076e-16,2.146556721462652e-15,7.950210079491304e-16,1.067599639245975e-15,1.067599639245975e-15,0.07583664363731268,1.067599639245975e-15
quadratic,20260923,6,6708,0,19.550580663079437,True,True,32,1.9550580663079437e-07,4.884981308350689e-15,6.0940169338082235,2.0891276473306287e-13,7.819472582664976e-16,2.0813081747479636e-13,,1.0685757540060539e-14,3.999611427108028e-17,1.0645761425789458e-14,3.2672277581826038e-15,1.3471862514435884e-14,4.440892098500626e-16,2.7755575615628914e-17,1.7763568394002505e-15,2.6645352591003757e-15,6.856948871137265e-16,1.7763568394002505e-15,0.19719154379788392,0.06197105943586595,0.25076390382214997,0.03704698469762177,1.567327129956857e-15,1.1357442970701862e-16,3.2709435755621364e-15,1.817190875312298e-16,3.918317824892143e-15,2.2714885941403724e-16,3.816100838155826e-15,4.99727490710882e-16,2.044339734726335e-15,6.133019204179006e-16,6.58731692300708e-16,6.58731692300708e-16,0.03704698469762177,6.58731692300708e-16
quadratic,20260923,7,7346,0,19.550580663079437,True,True,32,1.9550580663079437e-07,1.887379141862766e-15,4.274740714894321,2.3195493145270313e-13,1.5229880848518676e-15,2.3043194336785126e-13,,1.186434998786208e-14,7.789989009011765e-17,1.1786450097771961e-14,3.191891195797325e-15,1.667416205108907e-14,6.661338147750939e-16,1.1102230246251565e-16,0.0,2.6645352591003757e-15,1.16176909362561e-15,1.3322676295501878e-15,0.2165402954288687,0.061959883663178415,0.35505924317856713,0.05031898416149905,2.5327097824665153e-15,1.5900420158982607e-16,4.383972986690919e-15,2.49863745355441e-16,4.792840933636186e-15,3.7479561803316145e-16,3.4413052201226643e-15,4.99727490710882e-16,2.2942034800817763e-15,7.268763501249192e-16,8.518082228026397e-16,8.518082228026397e-16,0.05031898416149905,8.518082228026397e-16
quadratic,20260923,8,7393,0,19.550580663079437,True,True,32,1.9550580663079437e-07,3.774758283725532e-15,5.343913021421365,3.140227165600505e-13,8.475363268343825e-16,3.1317518023321613e-13,,1.606206598012053e-14,4.335095419620575e-17,1.6018715025924325e-14,2.930988785010413e-15,9.423017921506016e-15,2.220446049250313e-16,2.220446049250313e-16,1.7763568394002505e-15,8.881784197001252e-16,5.92515454689832e-16,1.3322676295501878e-15,0.2884733853184005,0.09192685527836394,0.38503988127222405,0.12179846202065533,4.548655909766096e-15,2.2714885941403724e-16,7.319871994617351e-15,3.1800840317965214e-16,7.461840031751123e-15,4.0886794694526705e-16,4.031892254599161e-15,4.0886794694526705e-16,1.3004272201453632e-15,3.464020106064068e-16,5.167636551669348e-16,5.167636551669348e-16,0.12179846202065533,5.167636551669348e-16
quadratic,20260923,9,8134,0,19.550580663079437,True,True,32,1.9550580663079437e-07,5.773159728050814e-15,12.750939870219526,4.227313274561881e-13,1.919364138524586e-15,4.208119633176635e-13,,2.162244358575502e-14,9.817427786936455e-17,2.1524269307885656e-14,5.162537064506978e-15,2.0566881531181025e-14,8.881784197001252e-16,2.7755575615628914e-17,0.0,0.0,9.2148511043888e-16,1.7763568394002505e-15,0.4845944397947218,0.14687405572508908,0.48291052869273876,0.062085928341858526,4.770126047694782e-15,2.725786312968447e-16,8.313648254553764e-15,2.9529351723824843e-16,1.1050792010492912e-14,5.224423766522857e-16,8.120571724051832e-15,7.268763501249192e-16,3.452662663093366e-15,1.0448847533045713e-15,9.313103235975527e-16,9.313103235975527e-16,0.062085928341858526,1.0448847533045713e-15
quadratic,20260923,10,555,1,19.550580663079437,True,True,32,1.9550580663079437e-07,1.5987211554602254e-14,30.604103538416275,7.162470352267428e-13,4.0872067635128996e-15,7.121598284632299e-13,,3.663558886408675e-14,2.0905807525356224e-16,3.642653078883319e-14,8.215650382226158e-15,2.1815882433884326e-14,5.329070518200751e-15,8.881784197001252e-16,7.105427357601002e-15,3.552713678800501e-15,3.713960356186535e-15,8.881784197001252e-16,1.0832324681693102,0.32641968710647223,1.2831318488659444,0.4053476599930786,6.7917508964797135e-15,4.3158283288667076e-16,1.0721426164342559e-14,8.177358938905341e-16,1.3946939968021887e-14,8.404507798319379e-16,1.1198438769112037e-14,1.067599639245975e-15,4.156824127276882e-15,1.2266038408358012e-15,5.678721485350931e-16,5.678721485350931e-16,0.4053476599930786,1.2266038408358012e-15
quadratic,20260923,11,1680,1,19.550580663079437,True,True,32,1.9550580663079437e-07,1.509903313490213e-14,26.96306961373184,7.533616257282021e-13,3.68782385581515e-15,7.49673801872387e-13,,3.8533977006161166e-14,1.8862988876742016e-16,3.834534711739374e-14,9.452756038237047e-15,1.8790524691780774e-14,3.552713678800501e-15,1.7763568394002505e-15,3.552713678800501e-15,0.0,3.4670679026151356e-15,1.7763568394002505e-15,1.023354316741067,0.34423703196846006,1.3554336512109364,0.350911405860569,7.382337930956211e-15,4.99727490710882e-16,1.1471017400408881e-14,6.360168063593043e-16,1.0835000594049577e-14,5.905870344764969e-16,6.723606238655503e-15,5.905870344764969e-16,2.1579141644333538e-15,4.99727490710882e-16,9.08595437656149e-17,9.08595437656149e-17,0.350911405860569,6.360168063593043e-16
quadratic,20260923,12,2586,1,19.550580663079437,True,True,32,1.9550580663079437e-07,1.8207657603852567e-14,28.98246429522385,9.579895078273704e-13,6.222271375393222e-15,9.517672364519772e-13,,4.9000565473561556e-14,3.182652977230367e-16,4.868230017583852e-14,1.1546319456101628e-14,3.6914915568786455e-14,4.440892098500626e-15,1.7763568394002505e-15,0.0,7.105427357601002e-15,2.609024107869118e-15,3.552713678800501e-15,1.0032047592098836,0.32149776390844276,1.2575604153448583,0.46574615675849224,9.44939255162395e-15,4.99727490710882e-16,1.4287663257142944e-14,7.723061220077267e-16,1.4105944169611714e-14,9.99454981421764e-16,9.426677665682546e-15,1.317463384601416e-15,3.3390882333863475e-15,1.0448847533045713e-15,4.770126047694782e-16,4.770126047694782e-16,0.46574615675849224,1.317463384601416e-15
quadratic,20260923,13,3766,1,19.550580663079437,True,True,32,1.9550580663079437e-07,1.4654943925052066e-14,29.721753488270846,8.657136515591699e-13,5.2059547149342856e-15,8.605076968442356e-13,,4.428071301196894e-14,2.662813347925539e-16,4.401443167717638e-14,8.289665250534501e-15,3.652633751016765e-14,1.7763568394002505e-15,8.881784197001252e-16,0.0,7.105427357601002e-15,1.361344899242752e-15,1.7763568394002505e-15,1.159757649975723,0.37990999687092025,1.2548311386482418,0.28319384003467524,1.0221698673631676e-14,8.858805517147453e-16,1.6013994588689628e-14,9.767400954803602e-16,1.7308743087349637e-14,1.2493187267772048e-15,1.1834455575471341e-14,1.5218973580740496e-15,5.337998196229875e-15,1.15845918301159e-15,6.814465782421118e-17,6.814465782421118e-17,0.28319384003467524,1.5218973580740496e-15
quadratic,20260923,14,4718,1,19.550580663079437,True,True,32,1.9550580663079437e-07,6.661338147750939e-15,17.55104856369909,5.034422614241543e-13,2.2865307530970474e-15,5.011557306710572e-13,,2.5750757489003216e-14,1.169546210673465e-16,2.563380286793587e-14,6.38378239159465e-15,1.2490009027033011e-14,3.552713678800501e-15,2.220446049250313e-16,0.0,0.0,2.3187800885742564e-15,8.881784197001252e-16,0.7932965673662776,0.22623361283042343,0.6347320120241778,0.1631227701231266,6.678176466772695e-15,4.542977188280745e-16,8.404507798319378e-15,4.99727490710882e-16,8.5407971139678e-15,4.99727490710882e-16,6.859895554303925e-15,6.360168063593043e-16,2.1806290503747577e-15,5.905870344764969e-16,3.1800840317965214e-16,3.1800840317965214e-16,0.1631227701231266,6.360168063593043e-16
quadratic,20260923,15,4831,1,19.550580663079437,True,True,32,1.9550580663079437e-07,1.865174681370263e-14,27.055937190865958,8.836969515934627e-13,3.561304690300579e-15,8.801356469031621e-13,,4.520054758589817e-14,1.8215851240807257e-16,4.50183890734901e-14,1.099120794378905e-14,2.4848179069891785e-14,3.552713678800501e-15,2.220446049250313e-16,3.552713678800501e-15,3.552713678800501e-15,3.063158192703882e-15,3.552713678800501e-15,1.352343021758405,0.3658654355136343,0.9553402889380188,0.15916379121912516,1.140287274258467e-14,7.723061220077267e-16,1.7899330121826136e-14,1.0903145251873789e-15,1.5650556413627167e-14,9.99454981421764e-16,6.996184869952347e-15,7.041614641835155e-16,3.384518005269155e-15,8.404507798319379e-16,1.2266038408358012e-15,1.2266038408358012e-15,0.15916379121912516,1.2266038408358012e-15
quadratic,20260923,16,6080,1,19.550580663079437,True,True,32,1.9550580663079437e-07,1.7763568394002505e-14,27.48543035397239,9.41690739936483e-13,6.277286891345633e-15,9.354134530451373e-13,,4.8166893667502767e-14,3.2107930703050993e-16,4.784581436047226e-14,1.0954200509634877e-14,4.463096558993129e-14,3.552713678800501e-15,1.7763568394002505e-15,7.105427357601002e-15,3.552713678800501e-15,3.2830880871058183e-15,3.552713678800501e-15,1.245066962938456,0.3348734112660346,1.0736939038571944,0.17038880907684983,1.0153554015807465e-14,7.268763501249192e-16,1.6468292307517702e-14,9.08595437656149e-16,1.8126478981240172e-14,1.1811740689529937e-15,1.1062149453463614e-14,1.5900420158982609e-15,5.201708880581453e-15,1.5900420158982609e-15,1.4991824721326458e-15,1.4991824721326458e-15,0.17038880907684983,1.5900420158982609e-15
quadratic,20260923,17,6208,1,19.550580663079437,True,True,32,1.9550580663079437e-07,1.0658141036401503e-14,21.563484675521163,6.376123174418813e-13,4.125073298817078e-15,6.334872441430643e-13,,3.261347212290165e-14,2.109949249030301e-16,3.2402477197998624e-14,1.2624821822880351e-14,1.7708057242771247e-14,3.552713678800501e-15,1.7763568394002505e-15,3.552713678800501e-15,0.0,4.5064481247165876e-15,0.0,1.0545508051654924,0.43907969257784846,0.7688659940160436,0.18744706416697463,7.200618843424981e-15,4.99727490710882e-16,1.0516992190869925e-14,4.0886794694526705e-16,9.835545612627813e-15,5.451572625936894e-16,6.15573409012041e-15,6.133019204179006e-16,2.044339734726335e-15,8.631656657733415e-16,3.1800840317965214e-16,3.1800840317965214e-16,0.18744706416697463,8.631656657733415e-16
quadratic,20260923,18,7156,1,19.550580663079437,True,True,32,1.9550580663079437e-07,1.687538997430238e-14,20.312751428364653,5.73097918327952e-13,2.900061143610141e-15,5.701978571843418e-13,,2.931360086967783e-14,1.483363176566311e-16,2.91652645520212e-14,1.0602629885170245e-14,2.456368441983159e-14,2.6645352591003757e-15,8.881784197001252e-16,3.552713678800501e-15,3.552713678800501e-15,1.812835595923646e-15,1.7763568394002505e-15,0.5923900389754031,0.23445214807693812,0.6593666566961441,0.21284185045603965,5.474287511878298e-15,3.634381750624596e-16,9.653826525096583e-15,3.4072328912105586e-16,1.0267128445514484e-14,5.224423766522857e-16,6.110304318237602e-15,6.360168063593043e-16,2.067054620667739e-15,6.360168063593043e-16,7.041614641835155e-16,7.041614641835155e-16,0.21284185045603965,7.041614641835155e-16
quadratic,20260923,19,8365,1,19.550580663079437,True,True,32,1.9550580663079437e-07,2.3092638912203256e-14,22.715231177725986,8.936298130051463e-13,4.630489113836909e-15,8.889993238913095e-13,,4.5708607248312265e-14,2.3684662842681804e-16,4.547176061988545e-14,1.5376588891058418e-14,3.3383018571697676e-14,2.6645352591003757e-15,1.7763568394002505e-15,3.552713678800501e-15,3.552713678800501e-15,3.0414824098421547e-15,8.881784197001252e-16,1.0779232342008906,0.3013374722538155,1.350444232635096,0.2894624905358044,7.723061220077266e-15,4.542977188280745e-16,1.2152463978650993e-14,6.360168063593043e-16,1.3560786907018024e-14,8.177358938905341e-16,1.0585136848694136e-14,1.2038889548943975e-15,4.520262302339341e-15,1.1811740689529937e-15,4.770126047694782e-16,4.770126047694782e-16,0.2894624905358044,1.2038889548943975e-15
quadratic,20260923,20,368,2,19.550580663079437,True,True,32,1.9550580663079437e-07,5.329070518200751e-15,7.486193645000193,4.663446877339355e-13,3.0495447437114574e-15,4.632951429902241e-13,,2.385323974620409e-14,1.5598231051369293e-16,2.3697257435690397e-14,7.676399198836796e-15,2.8005375796169574e-14,8.881784197001252e-16,2.7755575615628914e-16,0.0,8.881784197001252e-16,5.138746571122147e-16,8.881784197001252e-16,0.48520934341620314,0.12363577769713428,0.614349471157459,0.06287889696189072,5.156279108698646e-15,2.2714885941403724e-16,9.721971182920794e-15,4.0886794694526705e-16,1.1312013198819055e-14,6.814465782421117e-16,7.859350535725689e-15,9.540252095389565e-16,2.884790514558273e-15,1.317463384601416e-15,6.814465782421117e-16,6.814465782421117e-16,0.06287889696189072,1.317463384601416e-15
quadratic,20260923,21,750,2,19.550580663079437,True,True,32,1.9550580663079437e-07,5.773159728050814e-15,15.962756710019974,5.614208833276415e-13,3.1949310921742803e-15,5.582259522354672e-13,,2.8716327816690607e-14,1.6341873150641463e-16,2.8552909085184194e-14,8.596298276383355e-15,3.537448112211905e-14,2.6645352591003757e-15,5.273559366969494e-16,0.0,1.7763568394002505e-15,1.712915523707383e-15,1.7763568394002505e-15,0.6491705782235055,0.17104400195098032,0.5125590898174501,0.13135406869453564,5.860440572882161e-15,2.725786312968447e-16,1.0812285708108173e-14,4.0886794694526705e-16,1.2175178864592397e-14,8.177358938905341e-16,9.403962779741143e-15,9.08595437656149e-16,3.0892244880309067e-15,1.726331331546683e-15,5.451572625936894e-16,5.451572625936894e-16,0.13135406869453564,1.726331331546683e-15
quadratic,20260923,22,1640,2,19.550580663079437,True,True,32,1.9550580663079437e-07,2.4424906541753444e-15,3.441254843751845,3.094044200740733e-13,2.070929406797075e-15,3.0733349066727624e-13,,1.5825842996999692e-14,1.0592674675427672e-16,1.5719916250245417e-14,2.220446049250313e-15,8.944234242136417e-15,3.3306690738754696e-16,1.1102230246251565e-16,8.881784197001252e-16,1.7763568394002505e-15,2.5376526277146325e-16,8.881784197001252e-16,0.16484888556051946,0.05659175130358584,0.19750850654401558,0.0269601084360472,4.679266503929168e-15,2.2714885941403724e-16,7.904780307608496e-15,2.725786312968447e-16,7.768490991960075e-15,3.634381750624596e-16,4.951845135226012e-15,4.0886794694526705e-16,1.5446122440154533e-15,4.0886794694526705e-16,4.542977188280745e-17,4.542977188280745e-17,0.0269601084360472,4.0886794694526705e-16
quadratic,20260923,23,2633,2,19.550580663079437,True,True,32,1.9550580663079437e-07,7.549516567451064e-15,9.697094772508716,4.1648265524160804e-13,2.601953044557516e-15,4.138807021970505e-13,,2.1302827901583528e-14,1.3308827443019174e-16,2.1169739627153336e-14,5.487673807432917e-15,1.3600232051658168e-14,8.881784197001252e-16,6.661338147750939e-16,1.7763568394002505e-15,3.552713678800501e-15,8.141635513917825e-16,8.881784197001252e-16,0.5007206312122923,0.11486793750269605,0.47433881902922115,0.12484726142487065,4.224968785101093e-15,2.2714885941403724e-16,8.5407971139678e-15,3.634381750624596e-16,9.040524604678682e-15,4.99727490710882e-16,6.541887151124273e-15,6.360168063593043e-16,2.952935172382484e-15,5.451572625936894e-16,8.177358938905341e-16,8.177358938905341e-16,0.12484726142487065,8.177358938905341e-16
quadratic,20260923,24,2999,2,19.550580663079437,True,True,32,1.9550580663079437e-07,3.9968028886505635e-15,2.0511749114181344,2.967098128039308e-13,2.343165344293701e-15,2.9436664745963713e-13,,1.5176521757446138e-14,1.198514450631476e-16,1.505667031238299e-14,3.0716170347962666e-15,1.049160758270773e-14,4.440892098500626e-16,1.1102230246251565e-16,8.881784197001252e-16,8.881784197001252e-16,2.394909667405692e-16,8.881784197001252e-16,0.33970332752736926,0.08912294818027039,0.15536350273269633,0.025278937955328765,3.906960381921441e-15,2.725786312968447e-16,5.8377256869407575e-15,3.1800840317965214e-16,6.723606238655503e-15,3.1800840317965214e-16,3.997819925687056e-15,4.3158283288667076e-16,1.408322928367031e-15,4.0886794694526705e-16,2.49863745355441e-16,2.49863745355441e-16,0.025278937955328765,4.3158283288667076e-16
quadratic,20260923,25,6288,2,19.550580663079437,True,True,32,1.9550580663079437e-07,2.4424906541753444e-15,4.159837857699704,2.8215476416933104e-13,2.5679937673682774e-15,2.7958677040196276e-13,,1.443204010314487e-14,1.3135127859490336e-16,1.4300688824549965e-14,2.6645352591003757e-15,9.950373858202965e-15,8.881784197001252e-16,1.1102230246251565e-16,1.7763568394002505e-15,8.881784197001252e-16,6.127373740669321e-16,8.881784197001252e-16,0.2217979099807245,0.0809466784201637,0.3418577929576469,0.02817883912548183,3.611666864683192e-15,1.817190875312298e-16,6.201163862003217e-15,2.49863745355441e-16,7.291478387190595e-15,4.542977188280745e-16,4.383972986690919e-15,4.542977188280745e-16,1.2038889548943975e-15,3.4072328912105586e-16,1.5900420158982607e-16,1.5900420158982607e-16,0.02817883912548183,4.542977188280745e-16
quadratic,20260923,26,6518,2,19.550580663079437,True,True,32,1.9550580663079437e-07,2.886579864025407e-15,6.2427379373302125,3.628246347544445e-13,2.287802883646098e-15,3.605368318707984e-13,,1.8558253639986543e-14,1.1701968975103284e-16,1.844123395023551e-14,3.3782500606451194e-15,1.120284420785822e-14,1.9984014443252818e-15,2.7755575615628914e-17,2.6645352591003757e-15,1.7763568394002505e-15,1.0552405510246716e-15,8.881784197001252e-16,0.30460137590271874,0.09703030135031057,0.2947938607073124,0.08633680473213173,3.2709435755621364e-15,1.817190875312298e-16,7.450482588780422e-15,3.634381750624596e-16,1.0085409357983254e-14,4.99727490710882e-16,7.427767702839018e-15,6.133019204179006e-16,2.4532076816716025e-15,6.133019204179006e-16,4.0886794694526705e-16,4.0886794694526705e-16,0.08633680473213173,6.133019204179006e-16
